rep_id,timestamp,yaw,pitch,roll,etiqueta
6,2707591.0,165.96,-148.76,-143.37,incorrecto
6,2707601.0,167.0,-150.82,-145.47,incorrecto
6,2707611.0,167.75,-152.75,-147.31,incorrecto
6,2707621.0,168.15,-154.38,-148.69,incorrecto
6,2707631.0,168.24,-155.53,-149.39,incorrecto
6,2707641.0,168.13,-156.04,-149.46,incorrecto
6,2707651.0,167.88,-155.84,-149.01,incorrecto
6,2707661.0,167.55,-154.99,-148.18,incorrecto
6,2707671.0,167.17,-153.68,-147.04,incorrecto
6,2707681.0,166.75,-152.1,-145.64,incorrecto
6,2707691.0,166.25,-150.37,-144.01,incorrecto
6,2707701.0,165.62,-148.51,-142.1,incorrecto
6,2707711.0,164.7,-146.49,-139.86,incorrecto
6,2707721.0,163.45,-144.36,-137.31,incorrecto
6,2707731.0,161.82,-142.15,-134.52,incorrecto
6,2707741.0,159.85,-139.94,-131.56,incorrecto
6,2707751.0,157.56,-137.8,-128.49,incorrecto
6,2707761.0,155.05,-135.81,-125.32,incorrecto
6,2707771.0,152.26,-133.93,-121.9,incorrecto
6,2707781.0,149.06,-132.1,-118.11,incorrecto
6,2707791.0,145.48,-130.38,-113.97,incorrecto
6,2707801.0,141.47,-128.75,-109.39,incorrecto
6,2707811.0,136.92,-127.23,-104.23,incorrecto
6,2707821.0,131.88,-125.82,-98.58,incorrecto
6,2707832.0,126.45,-124.6,-92.53,incorrecto
6,2707842.0,120.74,-56.37,-86.15,incorrecto
6,2707852.0,114.93,-56.99,-79.58,incorrecto
6,2707862.0,109.27,-57.27,-73.06,incorrecto
6,2707872.0,103.83,-57.19,-66.7,incorrecto
6,2707882.0,98.54,-56.73,-60.4,incorrecto
6,2707892.0,93.37,-55.86,-54.18,incorrecto
6,2707902.0,88.28,-54.51,-48.1,incorrecto
6,2707912.0,83.31,-52.67,-42.3,incorrecto
6,2707922.0,78.63,-50.4,-37.03,incorrecto
6,2707932.0,74.4,-47.86,-32.45,incorrecto
6,2707942.0,70.71,-45.21,-28.59,incorrecto
6,2707952.0,67.66,-42.6,-25.42,incorrecto
6,2707962.0,65.2,-40.1,-22.87,incorrecto
6,2707972.0,63.19,-37.57,-20.77,incorrecto
6,2707982.0,61.51,-34.89,-19.02,incorrecto
6,2707992.0,60.07,-31.95,-17.56,incorrecto
6,2708002.0,58.8,-28.81,-16.36,incorrecto
6,2708012.0,57.68,-25.62,-15.36,incorrecto
6,2708022.0,56.69,-22.56,-14.54,incorrecto
6,2708032.0,55.82,-19.65,-13.83,incorrecto
6,2708042.0,55.11,-16.91,-13.13,incorrecto
6,2708052.0,54.53,-14.35,-12.36,incorrecto
6,2708062.0,54.05,-12.09,-11.52,incorrecto
6,2708072.0,53.59,-10.11,-10.63,incorrecto
6,2708082.0,53.15,-8.32,-9.75,incorrecto
6,2708092.0,52.71,-6.59,-8.91,incorrecto
6,2708102.0,52.29,-4.82,-8.12,incorrecto
6,2708112.0,51.89,-2.98,-7.45,incorrecto
6,2708122.0,51.54,-1.11,-6.97,incorrecto
6,2708132.0,51.28,0.79,-6.66,incorrecto
6,2708142.0,51.1,2.72,-6.46,incorrecto
6,2708152.0,51.06,4.66,-6.34,incorrecto
6,2708162.0,51.14,6.6,-6.28,incorrecto
6,2708172.0,51.37,8.57,-6.3,incorrecto
6,2708182.0,51.7,10.56,-6.41,incorrecto
6,2708192.0,52.08,12.53,-6.6,incorrecto
6,2708202.0,52.47,14.4,-6.85,incorrecto
6,2708212.0,52.79,16.09,-7.05,incorrecto
6,2708222.0,52.94,17.51,-7.13,incorrecto
6,2708232.0,52.84,18.59,-7.05,incorrecto
6,2708242.0,52.48,19.26,-6.81,incorrecto
6,2708252.0,51.95,19.41,-6.46,incorrecto
6,2708262.0,51.38,19.06,-6.08,incorrecto
6,2708272.0,50.89,18.31,-5.71,incorrecto
6,2708282.0,50.59,17.37,-5.39,incorrecto
6,2708292.0,50.5,16.39,-5.15,incorrecto
6,2708302.0,50.6,15.52,-5.05,incorrecto
6,2708312.0,50.87,14.8,-5.09,incorrecto
6,2708322.0,51.19,14.22,-5.28,incorrecto
6,2708332.0,51.54,13.74,-5.57,incorrecto
6,2708342.0,51.85,13.31,-5.91,incorrecto
6,2708352.0,52.11,12.88,-6.22,incorrecto
6,2708362.0,52.29,12.41,-6.46,incorrecto
6,2708372.0,52.42,11.86,-6.63,incorrecto
6,2708382.0,52.53,11.21,-6.75,incorrecto
6,2708392.0,52.66,10.51,-6.84,incorrecto
6,2708402.0,52.84,9.75,-6.94,incorrecto
6,2708412.0,53.06,8.98,-7.07,incorrecto
6,2708422.0,53.32,8.24,-7.25,incorrecto
6,2708432.0,53.62,7.58,-7.48,incorrecto
6,2708442.0,53.92,7.03,-7.73,incorrecto
6,2708452.0,54.2,6.6,-7.98,incorrecto
6,2708463.0,54.45,6.29,-8.21,incorrecto
