timestamp,sensor_id,yaw,pitch,roll
4526729.0,imu1,8.68,4.26,0.51
4526739.0,imu1,8.68,4.26,0.51
4526749.0,imu1,8.68,4.26,0.51
4526759.0,imu1,8.68,4.26,0.51
4526769.0,imu1,8.68,4.26,0.51
4526779.0,imu1,8.68,4.26,0.51
4526789.0,imu1,8.68,4.26,0.51
4526799.0,imu1,8.68,4.26,0.51
4526809.0,imu1,8.68,4.26,0.51
4526819.0,imu1,8.68,4.26,0.51
4526829.0,imu1,8.68,4.26,0.51
4526839.0,imu1,8.68,4.26,0.51
4526849.0,imu1,8.68,4.26,0.51
4526859.0,imu1,8.68,4.26,0.51
4526869.0,imu1,8.68,4.26,0.51
4526879.0,imu1,8.68,4.26,0.51
4526889.0,imu1,8.68,4.26,0.51
4526899.0,imu1,8.68,4.26,0.51
4526909.0,imu1,8.68,4.26,0.51
4526919.0,imu1,8.68,4.26,0.51
4526929.0,imu1,8.68,4.26,0.51
4526939.0,imu1,8.68,4.26,0.51
4526949.0,imu1,8.68,4.26,0.51
4526959.0,imu1,8.68,4.26,0.51
4526969.0,imu1,8.68,4.26,0.51
4526979.0,imu1,8.68,4.26,0.51
4526989.0,imu1,8.68,4.26,0.51
4526999.0,imu1,8.68,4.26,0.51
4527009.0,imu1,8.68,4.26,0.51
4527019.0,imu1,8.68,4.26,0.51
4527029.0,imu1,8.68,4.26,0.51
4527039.0,imu1,8.68,4.26,0.51
4527049.0,imu1,8.68,4.26,0.51
4527059.0,imu1,8.68,4.26,0.51
4527069.0,imu1,8.68,4.26,0.51
4527079.0,imu1,8.68,4.26,0.51
4527089.0,imu1,8.68,4.26,0.51
4527099.0,imu1,8.68,4.26,0.51
4527109.0,imu1,8.68,4.26,0.51
4527119.0,imu1,8.68,4.26,0.51
4527129.0,imu1,8.68,4.25,0.51
4527139.0,imu1,8.68,4.26,0.51
4527149.0,imu1,8.67,4.26,0.51
4527160.0,imu1,8.68,4.26,0.51
4527170.0,imu1,8.68,4.26,0.51
4527180.0,imu1,8.68,4.26,0.51
4527190.0,imu1,8.67,4.26,0.51
4527200.0,imu1,8.68,4.26,0.51
4527210.0,imu1,8.68,4.26,0.51
4527220.0,imu1,8.68,4.26,0.51
4527230.0,imu1,8.68,4.26,0.51
4527240.0,imu1,8.68,4.26,0.51
4527250.0,imu1,8.68,4.26,0.51
4527260.0,imu1,8.68,4.26,0.51
4527270.0,imu1,8.68,4.25,0.51
4527280.0,imu1,8.68,4.25,0.51
4527290.0,imu1,8.68,4.25,0.51
4527300.0,imu1,8.68,4.25,0.51
4527310.0,imu1,8.68,4.25,0.51
4527320.0,imu1,8.67,4.26,0.52
4527330.0,imu1,8.67,4.26,0.52
4527340.0,imu1,8.67,4.26,0.52
4527350.0,imu1,8.67,4.26,0.52
4527360.0,imu1,8.67,4.26,0.52
4527370.0,imu1,8.67,4.26,0.52
4527380.0,imu1,8.67,4.26,0.52
4527390.0,imu1,8.67,4.26,0.52
4527400.0,imu1,8.67,4.26,0.52
4527410.0,imu1,8.67,4.26,0.52
4527420.0,imu1,8.67,4.26,0.52
4527430.0,imu1,8.67,4.26,0.52
4527440.0,imu1,8.67,4.26,0.52
4527450.0,imu1,8.68,4.26,0.52
4527460.0,imu1,8.67,4.26,0.52
4527470.0,imu1,8.67,4.26,0.52
4527480.0,imu1,8.67,4.26,0.52
4527490.0,imu1,8.67,4.26,0.51
4527500.0,imu1,8.67,4.26,0.52
4527510.0,imu1,8.67,4.26,0.52
4527520.0,imu1,8.67,4.26,0.52
4527530.0,imu1,8.67,4.26,0.52
4527540.0,imu1,8.67,4.26,0.52
4527550.0,imu1,8.67,4.26,0.52
4527560.0,imu1,8.67,4.26,0.51
4527570.0,imu1,8.67,4.26,0.51
4527580.0,imu1,8.67,4.26,0.51
4527590.0,imu1,8.67,4.26,0.51
4527600.0,imu1,8.67,4.26,0.51
4527610.0,imu1,8.67,4.26,0.52
4527620.0,imu1,8.67,4.26,0.52
4527630.0,imu1,8.67,4.26,0.52
4527640.0,imu1,8.67,4.26,0.52
4527650.0,imu1,8.67,4.26,0.52
4527660.0,imu1,8.68,4.26,0.51
4527670.0,imu1,8.68,4.26,0.51
4527680.0,imu1,8.67,4.26,0.51
4527690.0,imu1,8.67,4.26,0.51
4527700.0,imu1,8.67,4.26,0.51
4527710.0,imu1,8.67,4.26,0.51
4527720.0,imu1,8.67,4.26,0.52
4527730.0,imu1,8.67,4.26,0.52
4527740.0,imu1,8.67,4.26,0.51
4527750.0,imu1,8.67,4.26,0.51
4527760.0,imu1,8.67,4.26,0.51
4527770.0,imu1,8.67,4.26,0.51
4527780.0,imu1,8.68,4.26,0.52
4527791.0,imu1,8.68,4.26,0.52
4527801.0,imu1,8.68,4.26,0.52
4527811.0,imu1,8.68,4.26,0.52
4527821.0,imu1,8.67,4.26,0.52
4527831.0,imu1,8.67,4.26,0.52
4527841.0,imu1,8.67,4.26,0.52
4527851.0,imu1,8.67,4.26,0.52
4527861.0,imu1,8.67,4.26,0.52
4527871.0,imu1,8.67,4.26,0.52
4527881.0,imu1,8.67,4.26,0.52
4527891.0,imu1,8.67,4.26,0.52
4527901.0,imu1,8.67,4.26,0.52
4527911.0,imu1,8.67,4.26,0.52
4527921.0,imu1,8.67,4.26,0.52
4527931.0,imu1,8.67,4.26,0.52
4527941.0,imu1,8.68,4.26,0.52
4527951.0,imu1,8.68,4.26,0.52
4527961.0,imu1,8.67,4.26,0.52
4527971.0,imu1,8.67,4.26,0.52
4527981.0,imu1,8.67,4.26,0.52
4527991.0,imu1,8.67,4.26,0.52
4528001.0,imu1,8.68,4.26,0.52
4528011.0,imu1,8.67,4.26,0.52
4528021.0,imu1,8.67,4.26,0.52
4528031.0,imu1,8.67,4.26,0.52
4528041.0,imu1,8.67,4.26,0.52
4528051.0,imu1,8.67,4.26,0.52
4528061.0,imu1,8.67,4.26,0.52
4528071.0,imu1,8.67,4.26,0.52
4528081.0,imu1,8.67,4.26,0.52
4528091.0,imu1,8.67,4.26,0.52
4528101.0,imu1,8.67,4.26,0.52
4528111.0,imu1,8.67,4.26,0.52
4528121.0,imu1,8.67,4.26,0.52
4528131.0,imu1,8.67,4.26,0.52
4528141.0,imu1,8.67,4.26,0.52
4528151.0,imu1,8.67,4.26,0.52
4528161.0,imu1,8.67,4.26,0.52
4528171.0,imu1,8.67,4.26,0.51
4528181.0,imu1,8.67,4.26,0.51
4528191.0,imu1,8.67,4.26,0.51
4528201.0,imu1,8.67,4.26,0.51
4528211.0,imu1,8.67,4.26,0.51
4528221.0,imu1,8.67,4.26,0.51
4528231.0,imu1,8.67,4.26,0.51
4528241.0,imu1,8.67,4.26,0.51
4528251.0,imu1,8.67,4.26,0.52
4528261.0,imu1,8.67,4.26,0.51
4528271.0,imu1,8.67,4.26,0.51
4528281.0,imu1,8.67,4.26,0.51
4528291.0,imu1,8.67,4.26,0.51
4528301.0,imu1,8.67,4.26,0.51
4528311.0,imu1,8.67,4.26,0.51
4528321.0,imu1,8.67,4.26,0.51
4528331.0,imu1,8.67,4.26,0.51
4528341.0,imu1,8.67,4.26,0.51
4528351.0,imu1,8.67,4.26,0.51
4528361.0,imu1,8.67,4.26,0.51
4528371.0,imu1,8.67,4.26,0.51
4528381.0,imu1,8.67,4.26,0.51
4528391.0,imu1,8.67,4.26,0.51
4528401.0,imu1,8.67,4.26,0.51
4528411.0,imu1,8.67,4.26,0.51
4528422.0,imu1,8.67,4.26,0.51
4528432.0,imu1,8.67,4.26,0.51
4528442.0,imu1,8.67,4.26,0.51
4528452.0,imu1,8.67,4.26,0.51
4528462.0,imu1,8.67,4.26,0.51
4528472.0,imu1,8.67,4.26,0.51
4528482.0,imu1,8.67,4.26,0.51
4528492.0,imu1,8.67,4.26,0.51
4528502.0,imu1,8.67,4.26,0.51
4528512.0,imu1,8.67,4.26,0.51
4528522.0,imu1,8.67,4.26,0.51
4528532.0,imu1,8.67,4.26,0.51
4528542.0,imu1,8.67,4.26,0.51
4528552.0,imu1,8.67,4.26,0.51
4528562.0,imu1,8.67,4.26,0.51
4528572.0,imu1,8.67,4.26,0.51
4528582.0,imu1,8.67,4.26,0.51
4528592.0,imu1,8.67,4.26,0.51
4528602.0,imu1,8.67,4.26,0.51
4528612.0,imu1,8.67,4.26,0.51
4528622.0,imu1,8.67,4.26,0.51
4528632.0,imu1,8.67,4.26,0.51
4528642.0,imu1,8.67,4.26,0.51
4528652.0,imu1,8.67,4.26,0.51
4528662.0,imu1,8.67,4.26,0.51
4528672.0,imu1,8.67,4.26,0.51
4528682.0,imu1,8.67,4.26,0.51
4528692.0,imu1,8.67,4.26,0.51
4528702.0,imu1,8.67,4.26,0.51
4528712.0,imu1,8.67,4.26,0.51
4528722.0,imu1,8.67,4.26,0.51
4528732.0,imu1,8.67,4.26,0.51
4528742.0,imu1,8.67,4.26,0.51
4528752.0,imu1,8.67,4.26,0.51
4528762.0,imu1,8.67,4.27,0.51
4528772.0,imu1,8.67,4.27,0.51
4528782.0,imu1,8.67,4.27,0.51
4528792.0,imu1,8.67,4.27,0.51
4528802.0,imu1,8.67,4.27,0.51
4528812.0,imu1,8.67,4.27,0.51
4528822.0,imu1,8.67,4.27,0.51
4528832.0,imu1,8.67,4.27,0.51
4528842.0,imu1,8.67,4.27,0.51
4528852.0,imu1,8.67,4.26,0.51
4528862.0,imu1,8.67,4.26,0.51
4528872.0,imu1,8.67,4.26,0.51
4528882.0,imu1,8.67,4.26,0.51
4528892.0,imu1,8.67,4.27,0.51
4528902.0,imu1,8.67,4.27,0.51
4528912.0,imu1,8.67,4.27,0.51
4528922.0,imu1,8.67,4.27,0.51
4528932.0,imu1,8.67,4.27,0.51
4528942.0,imu1,8.67,4.27,0.51
4528952.0,imu1,8.67,4.27,0.51
4528962.0,imu1,8.67,4.27,0.51
4528972.0,imu1,8.67,4.27,0.51
4528982.0,imu1,8.67,4.27,0.51
4528992.0,imu1,8.67,4.27,0.51
4529002.0,imu1,8.67,4.27,0.51
4529012.0,imu1,8.67,4.27,0.51
4529022.0,imu1,8.67,4.27,0.51
4529032.0,imu1,8.67,4.27,0.51
4529042.0,imu1,8.67,4.27,0.51
4529053.0,imu1,8.67,4.27,0.51
4529063.0,imu1,8.67,4.27,0.51
4529073.0,imu1,8.67,4.27,0.52
4529083.0,imu1,8.67,4.27,0.51
4529093.0,imu1,8.67,4.27,0.51
4529103.0,imu1,8.67,4.27,0.51
4529113.0,imu1,8.67,4.27,0.51
4529123.0,imu1,8.67,4.27,0.51
4529133.0,imu1,8.67,4.27,0.51
4529143.0,imu1,8.67,4.27,0.51
4529153.0,imu1,8.67,4.27,0.51
4529163.0,imu1,8.67,4.27,0.51
4529173.0,imu1,8.67,4.26,0.51
4529183.0,imu1,8.67,4.26,0.51
4529193.0,imu1,8.67,4.26,0.51
4529203.0,imu1,8.67,4.26,0.51
4529213.0,imu1,8.67,4.27,0.51
4529223.0,imu1,8.67,4.27,0.51
4529233.0,imu1,8.67,4.27,0.51
4529243.0,imu1,8.67,4.26,0.51
4529253.0,imu1,8.67,4.26,0.51
4529263.0,imu1,8.67,4.26,0.51
4529273.0,imu1,8.67,4.26,0.51
4529283.0,imu1,8.67,4.26,0.51
4529293.0,imu1,8.67,4.26,0.52
4529303.0,imu1,8.67,4.26,0.51
4529313.0,imu1,8.67,4.26,0.51
4529323.0,imu1,8.67,4.27,0.51
4529333.0,imu1,8.67,4.27,0.51
4529343.0,imu1,8.67,4.27,0.51
4529353.0,imu1,8.67,4.27,0.52
4529363.0,imu1,8.67,4.27,0.52
4529373.0,imu1,8.67,4.27,0.52
4529383.0,imu1,8.67,4.27,0.52
4529393.0,imu1,8.67,4.27,0.52
4529403.0,imu1,8.67,4.27,0.52
4529413.0,imu1,8.67,4.27,0.52
4529423.0,imu1,8.67,4.27,0.52
4529433.0,imu1,8.67,4.27,0.52
4529443.0,imu1,8.67,4.27,0.52
4529453.0,imu1,8.67,4.27,0.52
4529463.0,imu1,8.67,4.27,0.52
4529473.0,imu1,8.67,4.27,0.52
4529483.0,imu1,8.67,4.27,0.52
4529493.0,imu1,8.67,4.27,0.52
4529503.0,imu1,8.67,4.27,0.52
4529513.0,imu1,8.67,4.27,0.51
4529523.0,imu1,8.67,4.27,0.51
4529533.0,imu1,8.67,4.27,0.52
4529543.0,imu1,8.67,4.27,0.52
4529553.0,imu1,8.67,4.27,0.52
4529563.0,imu1,8.67,4.27,0.51
4529573.0,imu1,8.67,4.27,0.51
4529583.0,imu1,8.67,4.27,0.51
4529593.0,imu1,8.67,4.27,0.51
4529603.0,imu1,8.67,4.27,0.51
4529613.0,imu1,8.67,4.28,0.52
4529623.0,imu1,8.67,4.28,0.52
4529633.0,imu1,8.67,4.28,0.52
4529643.0,imu1,8.67,4.28,0.52
4529653.0,imu1,8.67,4.28,0.52
4529663.0,imu1,8.67,4.28,0.52
4529673.0,imu1,8.67,4.28,0.52
4529683.0,imu1,8.67,4.28,0.52
4529694.0,imu1,8.67,4.28,0.52
4529704.0,imu1,8.67,4.28,0.52
4529714.0,imu1,8.67,4.28,0.52
4529724.0,imu1,8.67,4.28,0.52
4529734.0,imu1,8.67,4.28,0.52
4529744.0,imu1,8.67,4.28,0.52
4529754.0,imu1,8.67,4.28,0.52
4529764.0,imu1,8.67,4.28,0.52
4529774.0,imu1,8.67,4.28,0.52
4529784.0,imu1,8.67,4.28,0.52
4529794.0,imu1,8.67,4.28,0.52
4529804.0,imu1,8.67,4.28,0.52
4529814.0,imu1,8.67,4.28,0.52
4529824.0,imu1,8.67,4.28,0.52
4529834.0,imu1,8.67,4.28,0.52
4529844.0,imu1,8.67,4.28,0.52
4529854.0,imu1,8.67,4.28,0.52
4529864.0,imu1,8.67,4.28,0.52
4529874.0,imu1,8.67,4.28,0.52
4529884.0,imu1,8.67,4.28,0.52
4529894.0,imu1,8.67,4.28,0.52
4529904.0,imu1,8.67,4.28,0.52
4529914.0,imu1,8.67,4.28,0.52
4529924.0,imu1,8.67,4.28,0.52
4529934.0,imu1,8.67,4.28,0.52
4529944.0,imu1,8.67,4.28,0.52
4529954.0,imu1,8.67,4.28,0.52
4529964.0,imu1,8.67,4.28,0.52
4529974.0,imu1,8.67,4.28,0.52
4529984.0,imu1,8.67,4.28,0.52
4529994.0,imu1,8.67,4.28,0.52
4530004.0,imu1,8.67,4.28,0.52
4530014.0,imu1,8.67,4.28,0.52
4530024.0,imu1,8.67,4.27,0.52
4530034.0,imu1,8.67,4.27,0.52
4530044.0,imu1,8.67,4.27,0.52
4530054.0,imu1,8.67,4.27,0.52
4530064.0,imu1,8.67,4.27,0.52
4530074.0,imu1,8.67,4.27,0.52
4530084.0,imu1,8.67,4.27,0.52
4530094.0,imu1,8.67,4.27,0.52
4530104.0,imu1,8.67,4.27,0.52
4530114.0,imu1,8.67,4.27,0.52
4530124.0,imu1,8.67,4.27,0.52
4530134.0,imu1,8.67,4.27,0.52
4530144.0,imu1,8.67,4.28,0.52
4530154.0,imu1,8.67,4.27,0.52
4530164.0,imu1,8.67,4.27,0.52
4530174.0,imu1,8.67,4.28,0.52
4530184.0,imu1,8.67,4.28,0.52
4530194.0,imu1,8.67,4.28,0.52
4530204.0,imu1,8.67,4.28,0.52
4530214.0,imu1,8.67,4.28,0.52
4530224.0,imu1,8.67,4.28,0.52
4530234.0,imu1,8.67,4.28,0.52
4530244.0,imu1,8.67,4.28,0.52
4530254.0,imu1,8.67,4.28,0.52
4530264.0,imu1,8.67,4.28,0.52
4530274.0,imu1,8.67,4.28,0.52
4530284.0,imu1,8.67,4.28,0.52
4530294.0,imu1,8.67,4.28,0.52
4530304.0,imu1,8.67,4.28,0.52
4530314.0,imu1,8.67,4.28,0.52
4530325.0,imu1,8.67,4.28,0.52
4530335.0,imu1,8.67,4.27,0.52
4530345.0,imu1,8.67,4.27,0.52
4530355.0,imu1,8.67,4.27,0.52
4530365.0,imu1,8.67,4.27,0.52
4530375.0,imu1,8.67,4.27,0.52
4530385.0,imu1,8.67,4.27,0.52
4530395.0,imu1,8.67,4.27,0.52
4530405.0,imu1,8.67,4.27,0.52
4530415.0,imu1,8.67,4.27,0.51
4530425.0,imu1,8.67,4.27,0.52
4530435.0,imu1,8.67,4.27,0.51
4530445.0,imu1,8.67,4.27,0.52
4530455.0,imu1,8.67,4.27,0.51
4530465.0,imu1,8.67,4.27,0.51
4530475.0,imu1,8.67,4.27,0.51
4530485.0,imu1,8.67,4.27,0.51
4530495.0,imu1,8.67,4.27,0.51
4530505.0,imu1,8.67,4.27,0.51
4530515.0,imu1,8.67,4.27,0.51
4530525.0,imu1,8.67,4.27,0.52
4530535.0,imu1,8.67,4.27,0.52
4530545.0,imu1,8.67,4.27,0.51
4530555.0,imu1,8.67,4.27,0.51
4530565.0,imu1,8.67,4.27,0.51
4530575.0,imu1,8.67,4.27,0.51
4530585.0,imu1,8.67,4.27,0.51
4530595.0,imu1,8.67,4.27,0.52
4530605.0,imu1,8.67,4.27,0.52
4530615.0,imu1,8.67,4.27,0.52
4530625.0,imu1,8.67,4.27,0.52
4530635.0,imu1,8.67,4.27,0.52
4530645.0,imu1,8.67,4.27,0.52
4530655.0,imu1,8.67,4.27,0.52
4530665.0,imu1,8.67,4.27,0.52
4530675.0,imu1,8.67,4.27,0.51
4530685.0,imu1,8.67,4.27,0.51
4530695.0,imu1,8.67,4.27,0.51
4530705.0,imu1,8.67,4.27,0.51
4530715.0,imu1,8.67,4.27,0.51
4530725.0,imu1,8.67,4.27,0.51
4530735.0,imu1,8.67,4.27,0.51
4530745.0,imu1,8.67,4.27,0.51
4530755.0,imu1,8.67,4.27,0.51
4530765.0,imu1,8.67,4.27,0.51
4530775.0,imu1,8.67,4.27,0.51
4530785.0,imu1,8.67,4.27,0.51
4530795.0,imu1,8.67,4.27,0.51
4530805.0,imu1,8.67,4.27,0.51
4530815.0,imu1,8.67,4.27,0.51
4530825.0,imu1,8.67,4.27,0.51
4530835.0,imu1,8.67,4.27,0.51
4530845.0,imu1,8.67,4.27,0.51
4530855.0,imu1,8.67,4.27,0.51
4530865.0,imu1,8.67,4.27,0.51
4530875.0,imu1,8.67,4.27,0.52
4530885.0,imu1,8.67,4.27,0.52
4530895.0,imu1,8.67,4.27,0.52
4530905.0,imu1,8.67,4.27,0.52
4530915.0,imu1,8.67,4.27,0.52
4530925.0,imu1,8.66,4.27,0.52
4530935.0,imu1,8.66,4.27,0.52
4530945.0,imu1,8.66,4.27,0.52
4530956.0,imu1,8.66,4.27,0.51
4530966.0,imu1,8.66,4.27,0.51
4530976.0,imu1,8.66,4.27,0.51
4530986.0,imu1,8.66,4.27,0.52
4530996.0,imu1,8.66,4.27,0.52
4531006.0,imu1,8.66,4.27,0.52
4531016.0,imu1,8.66,4.27,0.52
4531026.0,imu1,8.66,4.27,0.52
4531036.0,imu1,8.66,4.27,0.52
4531046.0,imu1,8.66,4.27,0.52
4531056.0,imu1,8.66,4.27,0.52
4531066.0,imu1,8.66,4.27,0.51
4531076.0,imu1,8.66,4.28,0.52
4531086.0,imu1,8.66,4.28,0.52
4531096.0,imu1,8.66,4.27,0.52
4531106.0,imu1,8.66,4.27,0.52
4531116.0,imu1,8.66,4.27,0.52
4531126.0,imu1,8.66,4.27,0.52
4531136.0,imu1,8.66,4.27,0.52
4531146.0,imu1,8.66,4.27,0.52
4531156.0,imu1,8.66,4.27,0.52
4531166.0,imu1,8.66,4.27,0.52
4531176.0,imu1,8.66,4.27,0.52
4531186.0,imu1,8.66,4.27,0.52
4531196.0,imu1,8.66,4.27,0.52
4531206.0,imu1,8.66,4.27,0.52
4531216.0,imu1,8.66,4.27,0.52
4531226.0,imu1,8.66,4.27,0.52
4531236.0,imu1,8.66,4.27,0.52
4531246.0,imu1,8.66,4.27,0.52
4531256.0,imu1,8.66,4.27,0.52
4531266.0,imu1,8.66,4.27,0.52
4531276.0,imu1,8.66,4.27,0.52
4531286.0,imu1,8.66,4.27,0.52
4531296.0,imu1,8.66,4.27,0.52
4531306.0,imu1,8.66,4.27,0.52
4531316.0,imu1,8.66,4.27,0.52
4531326.0,imu1,8.66,4.27,0.52
4531336.0,imu1,8.66,4.27,0.52
4531346.0,imu1,8.66,4.27,0.52
4531356.0,imu1,8.66,4.27,0.52
4531366.0,imu1,8.66,4.27,0.51
4531376.0,imu1,8.66,4.27,0.51
4531386.0,imu1,8.66,4.27,0.51
4531396.0,imu1,8.66,4.27,0.51
4531406.0,imu1,8.66,4.27,0.51
4531416.0,imu1,8.66,4.27,0.51
4531426.0,imu1,8.66,4.27,0.51
4531436.0,imu1,8.66,4.27,0.51
4531446.0,imu1,8.66,4.27,0.51
4531456.0,imu1,8.66,4.27,0.51
4531466.0,imu1,8.66,4.27,0.51
4531476.0,imu1,8.66,4.27,0.51
4531486.0,imu1,8.66,4.27,0.51
4531496.0,imu1,8.66,4.27,0.51
4531506.0,imu1,8.66,4.27,0.51
4531516.0,imu1,8.66,4.27,0.51
4531526.0,imu1,8.66,4.27,0.51
4531536.0,imu1,8.66,4.27,0.51
4531546.0,imu1,8.66,4.27,0.51
4531556.0,imu1,8.66,4.27,0.51
4531566.0,imu1,8.66,4.27,0.51
4531576.0,imu1,8.66,4.27,0.51
4531587.0,imu1,8.66,4.27,0.51
4531597.0,imu1,8.66,4.27,0.51
4531607.0,imu1,8.66,4.27,0.51
4531617.0,imu1,8.66,4.27,0.51
4531627.0,imu1,8.66,4.27,0.51
4531637.0,imu1,8.66,4.27,0.51
4531647.0,imu1,8.66,4.27,0.51
4531657.0,imu1,8.66,4.27,0.51
4531667.0,imu1,8.66,4.27,0.51
4531677.0,imu1,8.66,4.27,0.51
4531687.0,imu1,8.66,4.27,0.51
4531697.0,imu1,8.66,4.26,0.51
4531707.0,imu1,8.66,4.26,0.51
4531717.0,imu1,8.66,4.26,0.51
4531727.0,imu1,8.66,4.26,0.51
4531737.0,imu1,8.66,4.26,0.51
4531747.0,imu1,8.66,4.26,0.51
4531757.0,imu1,8.66,4.26,0.51
4531767.0,imu1,8.66,4.26,0.51
4531777.0,imu1,8.66,4.26,0.51
4531787.0,imu1,8.66,4.26,0.51
4531797.0,imu1,8.66,4.26,0.51
4531807.0,imu1,8.66,4.26,0.51
4531817.0,imu1,8.66,4.26,0.51
4531827.0,imu1,8.66,4.26,0.51
4531837.0,imu1,8.66,4.26,0.51
4531847.0,imu1,8.66,4.26,0.51
4531857.0,imu1,8.66,4.27,0.51
4531867.0,imu1,8.66,4.27,0.51
4531877.0,imu1,8.66,4.27,0.51
4531887.0,imu1,8.66,4.27,0.51
4531897.0,imu1,8.66,4.27,0.51
4531907.0,imu1,8.66,4.27,0.51
4531917.0,imu1,8.66,4.27,0.51
4531927.0,imu1,8.66,4.27,0.51
4531937.0,imu1,8.66,4.27,0.51
4531947.0,imu1,8.66,4.26,0.51
4531957.0,imu1,8.66,4.26,0.51
4531967.0,imu1,8.66,4.26,0.51
4531977.0,imu1,8.66,4.26,0.51
4531987.0,imu1,8.65,4.26,0.51
4531997.0,imu1,8.65,4.26,0.51
4532007.0,imu1,8.65,4.26,0.51
4532017.0,imu1,8.65,4.26,0.51
4532027.0,imu1,8.65,4.26,0.51
4532037.0,imu1,8.65,4.26,0.51
4532047.0,imu1,8.65,4.26,0.51
4532057.0,imu1,8.65,4.26,0.51
4532067.0,imu1,8.66,4.26,0.51
4532077.0,imu1,8.65,4.26,0.51
4532087.0,imu1,8.65,4.26,0.51
4532097.0,imu1,8.65,4.26,0.51
4532107.0,imu1,8.65,4.26,0.51
4532117.0,imu1,8.65,4.26,0.51
4532127.0,imu1,8.65,4.26,0.51
4532137.0,imu1,8.65,4.26,0.51
4532147.0,imu1,8.65,4.26,0.51
4532157.0,imu1,8.65,4.26,0.51
4532167.0,imu1,8.65,4.26,0.51
4532177.0,imu1,8.65,4.26,0.51
4532187.0,imu1,8.65,4.26,0.51
4532197.0,imu1,8.65,4.26,0.51
4532207.0,imu1,8.66,4.26,0.51
4532217.0,imu1,8.66,4.26,0.51
4532228.0,imu1,8.66,4.26,0.51
4532238.0,imu1,8.66,4.26,0.51
4532248.0,imu1,8.66,4.26,0.51
4532258.0,imu1,8.66,4.26,0.51
4532268.0,imu1,8.65,4.26,0.51
4532278.0,imu1,8.65,4.26,0.51
4532288.0,imu1,8.65,4.26,0.51
4532298.0,imu1,8.66,4.26,0.51
4532308.0,imu1,8.66,4.26,0.51
4532318.0,imu1,8.66,4.26,0.51
4532328.0,imu1,8.65,4.26,0.51
4532338.0,imu1,8.65,4.26,0.51
4532348.0,imu1,8.66,4.26,0.51
4532358.0,imu1,8.66,4.26,0.51
4532368.0,imu1,8.66,4.26,0.51
4532378.0,imu1,8.66,4.26,0.51
4532388.0,imu1,8.66,4.26,0.51
4532398.0,imu1,8.65,4.26,0.51
4532408.0,imu1,8.65,4.26,0.51
4532418.0,imu1,8.65,4.26,0.51
4532428.0,imu1,8.65,4.26,0.51
4532438.0,imu1,8.65,4.26,0.51
4532448.0,imu1,8.65,4.26,0.51
4532458.0,imu1,8.65,4.26,0.51
4532468.0,imu1,8.65,4.27,0.51
4532478.0,imu1,8.65,4.27,0.51
4532488.0,imu1,8.65,4.26,0.51
4532498.0,imu1,8.65,4.27,0.51
4532508.0,imu1,8.65,4.26,0.51
4532518.0,imu1,8.65,4.27,0.51
4532528.0,imu1,8.65,4.26,0.51
4532538.0,imu1,8.65,4.26,0.51
4532548.0,imu1,8.65,4.26,0.51
4532558.0,imu1,8.65,4.26,0.51
4532568.0,imu1,8.65,4.26,0.51
4532578.0,imu1,8.65,4.26,0.51
4532588.0,imu1,8.65,4.26,0.51
4532598.0,imu1,8.65,4.26,0.51
4532608.0,imu1,8.65,4.26,0.51
4532618.0,imu1,8.65,4.26,0.51
4532628.0,imu1,8.65,4.26,0.51
4532638.0,imu1,8.65,4.26,0.51
4532648.0,imu1,8.65,4.26,0.51
4532658.0,imu1,8.65,4.26,0.51
4532668.0,imu1,8.65,4.26,0.51
4532678.0,imu1,8.65,4.26,0.51
4532688.0,imu1,8.65,4.26,0.51
4532698.0,imu1,8.65,4.26,0.51
4532708.0,imu1,8.65,4.26,0.51
4532718.0,imu1,8.65,4.26,0.51
4532728.0,imu1,8.65,4.26,0.51
4532738.0,imu1,8.65,4.26,0.51
4532748.0,imu1,8.65,4.26,0.51
4532758.0,imu1,8.65,4.26,0.51
4532768.0,imu1,8.64,4.26,0.52
4532778.0,imu1,8.65,4.26,0.52
4532788.0,imu1,8.65,4.26,0.52
4532798.0,imu1,8.65,4.26,0.51
4532808.0,imu1,8.64,4.26,0.51
4532818.0,imu1,8.64,4.26,0.51
4532828.0,imu1,8.64,4.26,0.51
4532838.0,imu1,8.64,4.26,0.51
4532848.0,imu1,8.65,4.26,0.51
4532859.0,imu1,8.65,4.26,0.52
4532869.0,imu1,8.65,4.26,0.52
4532879.0,imu1,8.65,4.26,0.51
4532889.0,imu1,8.65,4.26,0.51
4532899.0,imu1,8.65,4.26,0.51
4532909.0,imu1,8.65,4.26,0.51
4532919.0,imu1,8.65,4.26,0.51
4532929.0,imu1,8.65,4.26,0.51
4532939.0,imu1,8.65,4.26,0.51
4532949.0,imu1,8.64,4.26,0.51
4532959.0,imu1,8.64,4.26,0.51
4532969.0,imu1,8.64,4.26,0.51
4532979.0,imu1,8.64,4.26,0.51
4532989.0,imu1,8.64,4.26,0.51
4532999.0,imu1,8.64,4.26,0.51
4533009.0,imu1,8.65,4.26,0.51
4533019.0,imu1,8.65,4.26,0.51
4533029.0,imu1,8.65,4.26,0.51
4533039.0,imu1,8.65,4.26,0.51
4533049.0,imu1,8.65,4.26,0.51
4533059.0,imu1,8.65,4.26,0.52
4533069.0,imu1,8.65,4.26,0.52
4533079.0,imu1,8.65,4.26,0.52
